28.737,6.22,10.02,8.1,0.67
28.929,6.34,9.97,8.081,0.7
29.052,6.49,9.78,8.006,0.72
29.21,6.59,9.63,7.947,0.74
29.336,6.65,9.97,8.081,0.75
29.47,6.78,9.92,8.061,0.77
29.596,6.84,9.82,8.022,0.79
29.728,7.16,9.68,7.967,0.81
30.297,7.24,9.68,7.967,0.88
30.476,7.35,9.63,7.947,0.9
30.67,7.48,9.48,7.887,0.93
30.808,7.54,9.53,7.907,0.95
30.947,7.59,9.43,7.867,0.97
31.109,7.67,9.38,7.847,0.99
31.231,7.73,9.48,7.887,1.0
31.396,7.78,9.38,7.847,1.03
31.536,7.83,9.63,7.947,1.04
31.688,7.86,9.38,7.847,1.06
31.856,7.89,9.34,7.831,1.09
31.997,7.96,9.19,7.77,1.1
32.146,8.03,9.38,7.847,1.12
32.305,8.11,9.38,7.847,1.14
32.451,8.22,9.43,7.867,1.16
32.609,8.25,9.29,7.811,1.18
32.778,8.36,9.09,7.73,1.21
32.95,8.43,9.34,7.831,1.23
33.099,8.49,9.38,7.847,1.25
33.222,8.55,9.29,7.811,1.26
33.4,8.59,9.24,7.791,1.29
33.524,8.63,9.48,7.887,1.3
33.69,8.69,9.53,7.907,1.33
33.825,8.73,9.38,7.847,1.34
33.987,8.77,9.53,7.907,1.36
34.136,8.87,9.58,7.927,1.38
34.278,8.93,9.82,8.022,1.4
34.47,8.99,9.68,7.967,1.43
34.631,9.03,9.63,7.947,1.45
34.771,9.1,9.43,7.867,1.47
34.929,9.18,9.63,7.947,1.49
35.058,9.2,9.73,7.987,1.51
35.206,9.26,10.07,8.12,1.53
35.374,9.35,9.97,8.081,1.55
35.548,9.35,9.92,8.061,1.57
35.812,9.41,9.97,8.081,1.61
35.933,9.42,10.02,8.1,1.62
36.06,9.43,10.12,8.139,1.64
36.232,9.43,10.02,8.1,1.66
36.369,9.48,9.92,8.061,1.68
36.504,9.47,9.73,7.987,1.7
36.69,9.52,9.78,8.006,1.73
36.815,9.6,10.02,8.1,1.74
36.98,9.63,9.87,8.042,1.76
37.113,9.67,9.73,7.987,1.78
37.277,9.71,9.87,8.042,1.8
37.44,9.72,9.78,8.006,1.83
37.565,9.76,9.87,8.042,1.84
37.731,9.82,10.07,8.12,1.87
37.891,9.88,9.92,8.061,1.89
38.024,9.88,9.78,8.006,1.9
38.161,9.9,9.73,7.987,1.92
38.329,9.95,9.68,7.967,1.95
38.483,9.97,9.82,8.022,1.97
38.614,10.01,9.97,8.081,1.98
38.786,10.03,9.97,8.081,2.01
38.945,10.02,9.87,8.042,2.03
39.086,10.03,9.87,8.042,2.05
39.252,10.07,9.97,8.081,2.07
39.409,10.09,9.87,8.042,2.09
39.555,10.11,9.97,8.081,2.11
39.712,10.15,9.92,8.061,2.13
39.869,10.17,9.87,8.042,2.15
39.998,10.19,9.92,8.061,2.17
40.131,10.2,10.02,8.1,2.19
40.326,10.22,10.02,8.1,2.21
40.469,10.25,10.02,8.1,2.23
40.619,10.3,10.02,8.1,2.25
40.747,10.33,10.02,8.1,2.27
40.908,10.33,10.12,8.139,2.29
41.1,10.34,10.02,8.1,2.32
41.259,10.36,9.92,8.061,2.34
41.389,10.44,9.87,8.042,2.36
41.545,10.5,9.82,8.022,2.38
41.711,10.49,9.92,8.061,2.4
41.84,10.5,9.87,8.042,2.42
42.0,10.54,9.78,8.006,2.44
42.155,10.57,9.82,8.022,2.46
42.286,10.57,9.78,8.006,2.48
42.466,10.61,9.97,8.081,2.5
42.64,10.63,10.12,8.139,2.52
42.774,10.66,9.87,8.042,2.54
42.936,10.68,9.92,8.061,2.56
43.096,10.71,9.87,8.042,2.59
43.22,10.72,9.78,8.006,2.6
43.373,10.72,9.87,8.042,2.62
43.498,10.72,9.53,7.907,2.64
43.614,10.73,9.53,7.907,2.65
43.787,10.8,9.92,8.061,2.68
43.911,10.8,9.82,8.022,2.69
44.068,10.83,10.02,8.1,2.72
44.213,10.87,9.82,8.022,2.73
44.403,10.88,9.78,8.006,2.76
44.516,10.91,9.92,8.061,2.78
44.697,10.92,10.17,8.159,2.8
44.823,10.98,9.92,8.061,2.82
44.983,10.96,9.78,8.006,2.84
45.115,10.95,9.68,7.967,2.86
45.298,10.98,9.78,8.006,2.88
45.421,11.0,9.78,8.006,2.9
45.586,11.08,10.12,8.139,2.92
45.746,11.17,9.92,8.061,2.94
45.888,11.19,9.73,7.987,2.96
46.029,11.27,10.02,8.1,2.98
46.187,11.28,9.82,8.022,3.0
46.326,11.25,9.87,8.042,3.02
46.469,11.24,10.02,8.1,3.04
46.604,11.21,9.87,8.042,3.06
46.797,11.18,9.97,8.081,3.08
46.919,11.27,9.97,8.081,3.1
47.081,11.29,9.92,8.061,3.12
47.206,11.32,9.92,8.061,3.14
47.335,11.36,9.73,7.987,3.15
47.527,11.36,9.73,7.987,3.18
47.68,11.38,9.68,7.967,3.2
47.824,11.39,9.73,7.987,3.22
47.989,11.39,9.92,8.061,3.24
48.15,11.46,9.92,8.061,3.26
48.283,11.49,9.78,8.006,3.28
48.414,11.51,4.55,5.556,3.3
48.597,11.49,0.05,0.0,3.3
48.717,11.52,0.0,0.0,3.3
48.886,11.46,0.1,0.0,3.3
49.025,10.97,0.0,0.0,3.3
49.172,9.73,0.1,0.0,3.3
49.301,8.92,0.05,0.0,3.3
49.417,7.88,0,0.0,3.3
49.596,7.07,0.05,0.0,3.3
49.756,6.46,0.05,0.0,3.3
49.908,5.99,0.1,0.0,3.3
50.035,5.62,0.05,0.0,3.3
50.214,5.34,0.05,0.0,3.3
50.35,5.12,0,0.0,3.3
50.505,4.94,0.0,0.0,3.3
50.65,4.79,0.05,0.0,3.3
50.785,4.65,0.0,0.0,3.3
50.95,4.53,0.0,0.0,3.3
51.098,4.42,0.05,0.0,3.3
51.221,4.33,0.0,0.0,3.3
51.399,4.22,0.05,0.0,3.3
51.521,4.14,0.0,0.0,3.3
51.69,4.05,0.05,0.0,3.3
51.819,3.97,0.05,0.0,3.3
51.983,3.9,0.1,0.0,3.3
52.119,3.82,0.05,0.0,3.3
52.436,3.66,0.0,0.0,3.3
52.59,3.58,0.05,0.0,3.3
52.747,3.5,0.05,0.0,3.3
52.897,3.45,0.05,0.0,3.3
53.049,3.4,0.05,0.0,3.3
53.184,3.32,0.05,0.0,3.3
53.316,3.25,0.05,0.0,3.3
53.498,3.18,0.0,0.0,0
53.619,3.12,0,0.0,0
53.794,3.05,0.05,0.0,0
53.951,2.98,0.15,0.0,0
54.104,2.93,0.0,0.0,0
54.234,2.89,0.05,0.0,0
54.401,2.83,0.05,0.0,0
54.525,2.79,0.05,0.0,0
54.696,2.75,0,0.0,0
54.848,2.7,0.0,0.0,0
55.015,2.64,0.1,0.0,0
55.198,2.6,0.0,0.0,0
55.32,2.55,0,0.0,0
55.487,2.52,0.05,0.0,0
55.634,2.47,0.05,0.0,0
55.799,2.44,0.1,0.0,0
55.921,2.41,0,0.0,0
56.104,2.37,0.05,0.0,0
56.26,2.33,0.05,0.0,0
56.412,2.29,0.05,0.0,0
56.542,2.25,0.0,0.0,0
56.7,2.22,0.05,0.0,0
56.856,2.19,0.05,0.0,0
56.999,2.16,0.05,0.0,0
57.187,2.12,0.1,0.0,0
57.313,2.09,0.0,0.0,0
57.439,2.06,0.05,0.0,0
57.566,2.06,0.0,0.0,0
57.721,2.04,0.05,0.0,0
57.843,2.02,0.0,0.0,0
58.024,1.99,0,0.0,0
58.179,1.96,0.05,0.0,0
58.302,1.95,0,0.0,0
58.439,1.94,0.0,0.0,0
58.555,1.92,0.0,0.0,0
58.746,1.89,0.0,0.0,0
58.901,1.87,0.05,0.0,0
59.024,1.85,0,0.0,0
59.157,1.84,0,0.0,0
59.316,1.82,0.0,0.0,0
59.472,1.8,0.05,0.0,0
59.589,1.78,0.0,0.0,0
59.662,1.78,0.1,0.0,0
59.807,1.76,0.05,0.0,0
59.966,1.75,0.0,0.0,0
